t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms,io_mb_s,io_target,net_mbps,net_dst,net_port,opencv_fps,opencv_w,opencv_h
0.5600563890002377,100.0,10.0,0.055110999710450415,0.06144399958429858,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5700565450006252,100.0,10.0,0.05488899932970526,0.06105499960540328,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5800561639998705,100.0,10.0,0.0546669998584548,0.06068500078981742,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.5900554870004271,100.0,10.0,0.05431499994301703,0.06049999956303509,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6000562919998629,100.0,10.0,0.05620400042971596,0.06294400009210221,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6100562629999331,100.0,10.0,0.05659199996443931,0.06285200015554437,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6200561229998129,100.0,10.0,0.05518499983736547,0.0615740000284859,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931034088135,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6300561870002639,100.0,10.0,0.054536999414267484,0.0607960000706953,0,42.9,0.0,0.0,41.0625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6400557510005456,100.0,10.0,0.055185999372042716,0.0615740000284859,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6500561849998121,100.0,10.0,0.05431399949884508,0.06068500078981742,0,42.9,0.0,0.0,41.0625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615933418273926,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
