episode,success,near_miss,fail,first_pass_success,steps,time_s,capture_time_s,min_dist_m,init_px_m,init_py_m,init_pz_m,init_dist_m,init_bearing_rad
383,1,0,0,1,237,4.76,4.76,0.44442546367645264,122.3004150390625,-21.24081039428711,99.98135375976562,159.38894653320312,-0.17196203768253326
384,1,0,0,0,259,5.2,5.2,0.6415445804595947,163.24166870117188,-26.22122573852539,109.17745971679688,198.1290283203125,-0.15926778316497803
385,1,0,0,1,253,5.08,5.08,0.9049040079116821,177.01492309570312,4.552026748657227,90.52656555175781,198.87197875976562,0.025709832087159157
386,1,0,0,0,237,4.76,4.76,0.8156989812850952,131.35145568847656,28.68372344970703,88.9625015258789,161.21502685546875,0.21499869227409363
387,1,0,0,0,250,5.0200000000000005,5.0200000000000005,0.6246125102043152,161.7985382080078,14.503921508789062,79.98628997802734,181.07164001464844,0.08940289169549942
388,1,0,0,1,247,4.96,4.96,0.9905653595924377,166.32131958007812,18.981508255004883,82.724365234375,186.7254638671875,0.113633893430233
389,1,0,0,0,258,5.18,5.18,0.6923810839653015,170.7311553955078,18.011167526245117,80.94766998291016,189.80531311035156,0.10510557144880295
390,1,0,0,1,257,5.16,5.16,0.8940746188163757,156.8568572998047,-34.38818359375,100.82088470458984,189.60873413085938,-0.21581850945949554
391,1,0,0,1,251,5.04,5.04,0.4294999837875366,139.3226776123047,-18.578758239746094,107.5549087524414,176.98597717285156,-0.13256846368312836
392,1,0,0,0,256,5.14,5.14,0.6787723302841187,153.33627319335938,-7.713834762573242,107.77509307861328,187.58193969726562,-0.050264280289411545
393,1,0,0,1,233,4.68,4.68,0.6114998459815979,129.11231994628906,6.260829925537109,96.7053451538086,161.43453979492188,0.04845338687300682
394,0,0,1,0,1251,25.04,nan,1.555132269859314,160.18576049804688,36.18836212158203,104.112060546875,194.44381713867188,0.2221851497888565
395,1,0,0,0,233,4.68,4.68,0.23353727161884308,120.5182876586914,-18.85634994506836,97.31446075439453,156.0458984375,-0.1552022099494934
396,0,1,0,0,1251,25.04,nan,1.0336560010910034,161.19090270996094,-38.80170822143555,108.88055419921875,198.350830078125,-0.2362246960401535
397,1,0,0,1,244,4.9,4.9,0.9811506867408752,136.158935546875,29.41218376159668,94.86824035644531,168.53579711914062,0.212744802236557
398,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.4052412509918213,131.11941528320312,-27.194904327392578,116.39727020263672,177.42657470703125,-0.20450609922409058
399,1,0,0,0,271,5.44,5.44,0.6346489191055298,177.65296936035156,-5.859082221984863,108.35470581054688,208.1721649169922,-0.032968539744615555
400,1,0,0,1,241,4.84,4.84,0.43575000762939453,142.43418884277344,-35.94190216064453,94.54524993896484,174.69436645507812,-0.24718017876148224
401,0,0,1,0,1251,25.04,nan,1.58358895778656,151.09463500976562,37.17452621459961,90.03671264648438,179.77247619628906,0.2412431687116623
402,1,0,0,0,239,4.8,4.8,0.6170276999473572,130.61691284179688,5.678905487060547,102.9947280883789,166.43600463867188,0.04345020279288292
403,1,0,0,0,240,4.82,4.82,0.5181193947792053,143.25645446777344,-2.654421806335449,87.35266876220703,167.80926513671875,-0.018527040258049965
404,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.26926058530807495,124.05807495117188,-31.337966918945312,112.79630279541016,170.573974609375,-0.24743101000785828
405,1,0,0,0,261,5.24,5.24,0.2296750545501709,123.21537017822266,-26.078020095825195,107.94245910644531,165.8724365234375,-0.2085680216550827
406,0,0,1,0,1251,25.04,nan,1.6944082975387573,121.63534545898438,35.764930725097656,97.99342346191406,160.2404327392578,0.2859744727611542
407,1,0,0,0,243,4.88,4.88,0.7935431599617004,124.18812561035156,26.256755828857422,90.85531616210938,156.0986785888672,0.2083587944507599
408,0,1,0,0,1251,25.04,nan,1.0382598638534546,167.57666015625,30.983339309692383,108.38435363769531,201.9630584716797,0.1828259378671646
409,1,0,0,0,263,5.28,5.28,0.7514598965644836,164.03033447265625,-1.7200665473937988,116.8751220703125,201.41673278808594,-0.010485886596143246
410,0,1,0,0,1251,25.04,nan,1.0921781063079834,174.28335571289062,27.864410400390625,94.91847229003906,200.4011688232422,0.15853819251060486
411,1,0,0,0,269,5.4,5.4,0.3322279751300812,161.79908752441406,-15.908024787902832,101.92747497558594,191.88856506347656,-0.09800463914871216
412,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.6373387575149536,149.4846649169922,-4.218079566955566,94.37105560302734,176.83143615722656,-0.02820998802781105
413,1,0,0,0,249,5.0,5.0,0.34897059202194214,128.5592041015625,1.3100095987319946,109.94995880126953,169.16908264160156,0.010189579799771309
414,1,0,0,1,276,5.54,5.54,0.8563828468322754,175.5606231689453,10.927699089050293,110.69407653808594,207.83197021484375,0.062164388597011566
415,1,0,0,1,261,5.24,5.24,0.5607432723045349,153.52194213867188,-23.3195858001709,106.92919158935547,188.5381622314453,-0.15074509382247925
416,1,0,0,1,255,5.12,5.12,0.6193879842758179,128.14195251464844,5.297724723815918,117.93251037597656,174.23117065429688,0.041319094598293304
417,1,0,0,1,259,5.2,5.2,0.6557691693305969,143.33407592773438,-2.3620927333831787,101.9640884399414,175.91734313964844,-0.01647813990712166
418,1,0,0,1,270,5.42,5.42,0.506746232509613,174.3488006591797,28.080461502075195,93.25562286376953,199.70635986328125,0.15968775749206543
419,1,0,0,0,245,4.92,4.92,0.9520283341407776,133.02313232421875,-16.14060401916504,96.54512786865234,165.15638732910156,-0.12074656784534454
420,1,0,0,1,256,5.14,5.14,0.6380941271781921,126.68881225585938,-24.4884033203125,107.60327911376953,168.01251220703125,-0.19094088673591614
421,1,0,0,0,263,5.28,5.28,0.3207334578037262,146.281982421875,-23.69926643371582,110.33744812011719,184.75503540039062,-0.16061529517173767
422,1,0,0,0,255,5.12,5.12,0.5650161504745483,147.920654296875,26.5732421875,95.99210357666016,178.32875061035156,0.17774930596351624
423,1,0,0,0,247,4.96,4.96,0.909821629524231,124.23976135253906,16.24512481689453,101.67005920410156,161.35743713378906,0.13001860678195953
424,1,0,0,1,253,5.08,5.08,0.6408373117446899,137.317626953125,-36.263916015625,115.58435821533203,183.11456298828125,-0.2581932544708252
425,0,0,1,0,1251,25.04,nan,1.6352946758270264,163.4872589111328,-29.864850997924805,91.87281799316406,189.8963165283203,-0.18068170547485352
426,1,0,0,1,240,4.82,4.82,0.5652675628662109,143.35926818847656,-10.844551086425781,88.61389923095703,168.88429260253906,-0.0755021721124649
427,0,1,0,0,1251,25.04,nan,1.177274227142334,176.48214721679688,29.823396682739258,112.86184692382812,211.59674072265625,0.1674066036939621
428,0,0,1,0,1251,25.04,nan,1.8292925357818604,146.11846923828125,38.481224060058594,114.79778289794922,189.7628631591797,0.2575092911720276
429,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.5366834998130798,155.42530822753906,-24.549301147460938,96.66496276855469,184.67218017578125,-0.15665501356124878
430,1,0,0,1,238,4.78,4.78,0.552839457988739,162.26893615722656,-17.30255699157715,79.81707000732422,181.66273498535156,-0.10622752457857132
431,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.8727560639381409,131.8206329345703,-2.912888765335083,117.7353744506836,176.76759338378906,-0.022093769162893295
432,1,0,0,1,244,4.9,4.9,0.8989696502685547,143.70220947265625,-0.4374406635761261,88.2083511352539,168.61563110351562,-0.0030440678820014
433,1,0,0,1,245,4.92,4.92,0.9283291101455688,151.55345153808594,-12.24642562866211,92.03482818603516,177.73248291015625,-0.08063079416751862
434,0,1,0,0,1251,25.04,nan,1.0930513143539429,167.2752685546875,-33.7657470703125,110.14417266845703,203.10804748535156,-0.19918085634708405
435,1,0,0,0,240,4.82,4.82,0.3369748890399933,122.95777893066406,-2.585692882537842,102.65677642822266,160.19898986816406,-0.021026011556386948
436,1,0,0,0,268,5.38,5.38,0.9926647543907166,153.08029174804688,12.875068664550781,114.36111450195312,191.51451110839844,0.08390915393829346
437,1,0,0,0,242,4.86,4.86,0.8884756565093994,144.16754150390625,14.132550239562988,85.99918365478516,168.4632568359375,0.09771644324064255
438,0,1,0,0,1251,25.04,nan,1.0788835287094116,157.04342651367188,-4.647972106933594,79.53905487060547,176.0985565185547,-0.029588092118501663
439,1,0,0,1,268,5.38,5.38,0.5353671908378601,158.36221313476562,3.7615532875061035,111.75237274169922,193.8590545654297,0.023748381063342094
440,1,0,0,1,251,5.04,5.04,0.6618435382843018,171.0079803466797,-10.299585342407227,84.66792297363281,191.09805297851562,-0.060156017541885376
441,1,0,0,1,248,4.98,4.98,0.410095751285553,141.37550354003906,-10.849745750427246,102.06303405761719,174.70436096191406,-0.0765940323472023
442,1,0,0,0,263,5.28,5.28,0.7884297370910645,167.44830322265625,26.353269577026367,106.915771484375,200.4105987548828,0.15610110759735107
443,0,0,1,0,1251,25.04,nan,1.6740355491638184,166.7143096923828,-29.635330200195312,86.20536041259766,190.0086212158203,-0.17592352628707886
444,1,0,0,1,269,5.4,5.4,0.6185251474380493,168.5574951171875,-11.969953536987305,109.97595977783203,201.6175079345703,-0.07089505344629288
445,0,1,0,0,1251,25.04,nan,1.1745104789733887,171.20138549804688,-2.3883557319641113,104.49002838134766,200.5836181640625,-0.01394965872168541
446,1,0,0,1,248,4.98,4.98,0.9865689873695374,135.64669799804688,-36.1226692199707,88.1794662475586,165.7724151611328,-0.2602597177028656
447,1,0,0,0,271,5.44,5.44,0.13720007240772247,158.96524047851562,-9.373981475830078,105.67703247070312,191.1163330078125,-0.058900538831949234
448,1,0,0,1,262,5.26,5.26,0.8726247549057007,166.1342315673828,-6.70743989944458,103.69256591796875,195.95335388183594,-0.04035169631242752
449,1,0,0,1,242,4.86,4.86,0.7630172371864319,130.67469787597656,-1.5574233531951904,85.74522399902344,156.302734375,-0.011917759664356709
450,1,0,0,1,235,4.72,4.72,0.8046842217445374,121.86250305175781,15.670236587524414,96.21387481689453,156.05491638183594,0.12788768112659454
451,0,1,0,0,1251,25.04,nan,1.1284481287002563,163.0437774658203,-13.540801048278809,93.21406555175781,188.29627990722656,-0.08285994082689285
452,1,0,0,1,247,4.96,4.96,0.8955042958259583,138.53257751464844,-4.514477252960205,109.89968872070312,176.88865661621094,-0.0325763076543808
453,1,0,0,1,243,4.88,4.88,0.8397910594940186,147.28659057617188,29.32778549194336,85.89015197753906,173.0045623779297,0.19654978811740875
454,1,0,0,0,257,5.16,5.16,0.9282057881355286,152.825927734375,-28.726518630981445,79.12500762939453,174.47561645507812,-0.18580088019371033
455,0,1,0,0,1251,25.04,nan,1.0183025598526,137.14993286132812,6.1803975105285645,90.12415313720703,164.22747802734375,0.04503260925412178
456,0,1,0,0,1251,25.04,nan,1.3216426372528076,153.2572784423828,30.98465347290039,80.7697525024414,175.98748779296875,0.1994851678609848
457,1,0,0,1,267,5.36,5.36,0.8689350485801697,170.74435424804688,-1.1477456092834473,101.68849182128906,198.7347412109375,-0.006721910554915667
458,1,0,0,1,256,5.14,5.14,0.8536516427993774,126.03399658203125,-35.10777282714844,114.22389221191406,173.67849731445312,-0.27167099714279175
459,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.9384000301361084,121.25997161865234,21.262046813964844,117.2466812133789,170.0083465576172,0.17357812821865082
460,0,0,1,0,1251,25.04,nan,1.7616995573043823,163.13967895507812,-38.483280181884766,88.85012817382812,189.70994567871094,-0.2316567301750183
461,1,0,0,1,248,4.98,4.98,0.8849747180938721,129.23204040527344,-13.441150665283203,107.53340148925781,168.65650939941406,-0.10363525152206421
462,1,0,0,1,263,5.28,5.28,0.36092519760131836,149.6261444091797,-2.0565946102142334,116.4818115234375,189.63182067871094,-0.013744021765887737
463,1,0,0,1,257,5.16,5.16,0.4943160116672516,153.25094604492188,25.42729377746582,118.49349212646484,195.37939453125,0.1644214540719986
464,1,0,0,1,258,5.18,5.18,0.39320138096809387,144.53468322753906,-30.686647415161133,111.60100555419922,185.16676330566406,-0.20920683443546295
465,1,0,0,0,267,5.36,5.36,0.7588474750518799,172.80328369140625,5.418609619140625,96.87066650390625,198.17735290527344,0.03134682774543762
466,0,1,0,0,1251,25.04,nan,1.1687140464782715,139.0419921875,20.882734298706055,95.78543853759766,170.12823486328125,0.14907589554786682
467,1,0,0,1,243,4.88,4.88,0.9098027944564819,123.90231323242188,23.9652042388916,99.87206268310547,160.93646240234375,0.191060870885849
468,1,0,0,0,272,5.46,5.46,0.6022214293479919,176.92213439941406,14.003177642822266,92.89425659179688,200.3169403076172,0.07898415625095367
469,0,0,1,0,1251,25.04,nan,1.692565679550171,156.2643585205078,39.24081802368164,97.70633697509766,188.427490234375,0.2460307776927948
470,0,1,0,0,1251,25.04,nan,1.4656813144683838,153.83534240722656,-19.04237174987793,89.9759292602539,179.23056030273438,-0.12315765023231506
471,1,0,0,1,241,4.84,4.84,0.5643298625946045,122.700439453125,-6.767497539520264,100.31001281738281,158.62942504882812,-0.05509881302714348
472,0,1,0,0,1251,25.04,nan,1.2595571279525757,170.82864379882812,24.44312286376953,87.13587951660156,193.31982421875,0.14212095737457275
473,1,0,0,1,248,4.98,4.98,0.9826377034187317,138.75241088867188,1.546833872795105,97.60646057128906,169.65155029296875,0.011147696524858475
474,1,0,0,0,274,5.5,5.5,0.8228428959846497,163.8986053466797,-37.97158432006836,112.49850463867188,202.38702392578125,-0.22766083478927612
475,1,0,0,1,246,4.94,4.94,0.9915603399276733,126.89165496826172,-19.489479064941406,94.5043716430664,159.41270446777344,-0.15240056812763214
476,0,0,1,0,1251,25.04,nan,1.9215654134750366,137.685791015625,38.8599739074707,103.61998748779297,176.64817810058594,0.2750815153121948
477,1,0,0,0,265,5.32,5.32,0.8470445871353149,176.6573486328125,8.359978675842285,97.18732452392578,201.7996063232422,0.047287847846746445
478,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.602759838104248,161.59205627441406,26.90252113342285,80.01811218261719,182.31466674804688,0.16497112810611725
479,1,0,0,1,256,5.14,5.14,0.9404717683792114,158.2259979248047,-6.2210822105407715,107.56442260742188,191.42694091796875,-0.03929746150970459
480,1,0,0,1,258,5.18,5.18,0.7899048328399658,127.55404663085938,-35.731056213378906,112.6629867553711,173.8956298828125,-0.27312445640563965
481,1,0,0,1,249,5.0,5.0,0.5849181413650513,130.27316284179688,3.654334783554077,102.80035400390625,165.98904418945312,0.028043970465660095
482,0,1,0,0,1251,25.04,nan,1.0709658861160278,158.56092834472656,-29.954769134521484,88.31939697265625,183.9542694091797,-0.1867159754037857
483,0,0,1,0,1251,25.04,nan,2.172356367111206,144.30653381347656,39.94292449951172,98.2464370727539,179.08705139160156,0.2700316309928894
484,0,1,0,0,1251,25.04,nan,1.346402645111084,171.3841552734375,-4.138244152069092,82.96990966796875,190.45645141601562,-0.024141322821378708
485,0,1,0,0,1251,25.04,nan,1.1621242761611938,173.8284912109375,5.2841081619262695,84.08043670654297,193.1677703857422,0.03038904070854187
486,1,0,0,1,247,4.96,4.96,0.5630131959915161,139.64901733398438,-9.318222045898438,83.86133575439453,163.16065979003906,-0.06662724912166595
487,1,0,0,1,264,5.3,5.3,0.5831514000892639,170.98239135742188,13.502238273620605,101.86858367919922,199.48558044433594,0.07880505174398422
488,1,0,0,0,271,5.44,5.44,0.2899368405342102,169.59613037109375,13.29534912109375,115.37313842773438,205.5494384765625,0.07823416590690613
489,1,0,0,1,253,5.08,5.08,0.5318863391876221,155.46060180664062,-23.13579559326172,102.13639831542969,187.443603515625,-0.14773665368556976
490,1,0,0,0,269,5.4,5.4,0.6602399945259094,178.7039031982422,17.122722625732422,102.1643295288086,206.55706787109375,0.09552454203367233
491,0,1,0,0,1251,25.04,nan,1.2227556705474854,160.7195587158203,-32.65285873413086,83.54647827148438,184.0570526123047,-0.20043858885765076
492,0,1,0,0,1251,25.04,nan,1.0246831178665161,150.80206298828125,0.43838900327682495,92.2374496459961,176.77442932128906,0.0029070409946143627
493,1,0,0,1,255,5.12,5.12,0.5356869101524353,149.47520446777344,-12.51132869720459,96.97852325439453,178.6174774169922,-0.08350704610347748
494,1,0,0,1,236,4.74,4.74,0.8132018446922302,134.00216674804688,-0.878383457660675,83.65888977050781,157.97518920898438,-0.006554900668561459
495,0,1,0,0,1251,25.04,nan,1.0597738027572632,150.68194580078125,-26.086807250976562,80.9632568359375,173.03358459472656,-0.17142577469348907
496,0,1,0,0,1251,25.04,nan,1.0043025016784668,138.4835968017578,24.10840606689453,116.3959732055664,182.5019073486328,0.17236115038394928
497,0,1,0,0,1251,25.04,nan,1.153541922569275,155.08883666992188,-33.94347381591797,81.42188262939453,178.42149353027344,-0.2154671847820282
498,0,1,0,0,1251,25.04,nan,1.278842568397522,161.2646942138672,14.00356388092041,90.963623046875,185.6792449951172,0.08661860972642899
499,1,0,0,0,256,5.14,5.14,0.9455643892288208,154.3109893798828,-32.27858352661133,92.85989379882812,182.96652221679688,-0.20620553195476532
500,0,0,1,0,1251,25.04,nan,1.521364688873291,124.73192596435547,20.743810653686523,98.26580047607422,160.1390838623047,0.16479885578155518
501,0,1,0,0,1251,25.04,nan,1.0961471796035767,177.18031311035156,36.081626892089844,101.86618041992188,207.53665161132812,0.2008965164422989
502,0,1,0,0,1251,25.04,nan,1.489993929862976,167.04798889160156,-31.270225524902344,96.02539825439453,195.2017822265625,-0.18505144119262695
503,1,0,0,1,241,4.84,4.84,0.7709693312644958,124.58164978027344,10.922158241271973,97.3731689453125,158.49737548828125,0.08744709938764572
504,0,1,0,0,1251,25.04,nan,1.4280352592468262,173.39678955078125,0.4088292717933655,87.723388671875,194.32449340820312,0.002357762772589922
505,1,0,0,1,232,4.66,4.66,0.6507583856582642,123.88139343261719,24.195215225219727,82.5712890625,150.83111572265625,0.19288145005702972
506,1,0,0,1,258,5.18,5.18,0.6766026020050049,137.18637084960938,-9.2656888961792,104.24906158447266,172.55091857910156,-0.06743846833705902
507,1,0,0,1,273,5.48,5.48,0.8030793070793152,157.58139038085938,4.660623073577881,116.69561004638672,196.1414794921875,0.029567353427410126
508,0,1,0,0,1251,25.04,nan,1.2441363334655762,175.77882385253906,-2.350050926208496,89.88433837890625,197.44091796875,-0.01336856558918953
509,1,0,0,0,264,5.3,5.3,0.631263792514801,171.30691528320312,8.758130073547363,116.12020111083984,207.1392364501953,0.05108089745044708
510,0,1,0,0,1251,25.04,nan,1.1016870737075806,122.06011962890625,19.202272415161133,107.88058471679688,164.02932739257812,0.1560392826795578
511,1,0,0,0,269,5.4,5.4,0.3242143988609314,151.486572265625,-19.917461395263672,116.02422332763672,191.8502197265625,-0.13073016703128815
512,0,1,0,0,1251,25.04,nan,1.18285071849823,161.25381469726562,-29.726612091064453,93.66984558105469,188.8398895263672,-0.18230003118515015
513,0,1,0,0,1251,25.04,nan,1.3027595281600952,139.7214813232422,-12.06279468536377,85.131591796875,164.05789184570312,-0.08612102270126343
514,1,0,0,0,273,5.48,5.48,0.6062933802604675,128.02029418945312,-8.145964622497559,116.6490707397461,173.3855743408203,-0.06354458630084991
515,1,0,0,0,257,5.16,5.16,0.8153910040855408,158.5794677734375,19.196203231811523,86.92839813232422,181.85842895507812,0.12046487629413605
516,1,0,0,1,245,4.92,4.92,0.8504437804222107,127.05015563964844,-31.267364501953125,84.30815887451172,155.6510772705078,-0.2413071244955063
517,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.6301957964897156,160.47946166992188,0.30605795979499817,89.57525634765625,183.7864990234375,0.0019071449059993029
518,1,0,0,0,270,5.42,5.42,0.9944705367088318,166.82652282714844,34.73896789550781,110.38542938232422,203.0340576171875,0.20530027151107788
519,0,1,0,0,1251,25.04,nan,1.4029076099395752,127.67787170410156,35.14051055908203,111.90264892578125,173.3744354248047,0.26857802271842957
520,1,0,0,0,276,5.54,5.54,0.5046745538711548,165.34181213378906,-16.541091918945312,117.50541687011719,203.51669311523438,-0.09971003979444504
521,0,1,0,0,1251,25.04,nan,1.1520678997039795,136.16787719726562,28.63214683532715,93.2154541015625,167.48316955566406,0.2072516828775406
522,0,0,1,0,1251,25.04,nan,1.5571258068084717,151.19607543945312,37.06002426147461,98.47457885742188,184.2035369873047,0.24037325382232666
523,0,1,0,0,1251,25.04,nan,1.094020128250122,162.65859985351562,-34.08294677734375,95.87886047363281,191.8651123046875,-0.20654842257499695
524,0,1,0,0,1251,25.04,nan,1.4123713970184326,163.2213592529297,16.88602638244629,89.34583282470703,186.83956909179688,0.10308802872896194
525,1,0,0,1,246,4.94,4.94,0.9350112676620483,120.88603973388672,17.756839752197266,106.23566436767578,161.9097137451172,0.14584611356258392
526,1,0,0,1,264,5.3,5.3,0.8893952369689941,171.0371551513672,3.96382737159729,82.59650421142578,189.9779052734375,0.023171091452240944
527,1,0,0,1,249,5.0,5.0,0.6077513098716736,151.3941192626953,25.1765193939209,91.74911499023438,178.80697631835938,0.1647898256778717
528,1,0,0,1,264,5.3,5.3,0.6819893717765808,137.9048614501953,-30.25725746154785,103.76856994628906,175.2174835205078,-0.21598438918590546
529,1,0,0,0,262,5.26,5.26,0.5400967001914978,141.5125274658203,-0.7319056987762451,109.57872009277344,178.97996520996094,-0.005171974655240774
530,0,1,0,0,1251,25.04,nan,1.298520803451538,122.93060302734375,31.190811157226562,101.53617858886719,162.46351623535156,0.248483344912529
531,1,0,0,0,281,5.64,5.64,0.7510845065116882,163.2600860595703,-30.59432029724121,110.21884155273438,199.34408569335938,-0.18524768948554993
532,1,0,0,0,254,5.1000000000000005,5.1000000000000005,0.757443904876709,162.19149780273438,14.858131408691406,91.96483612060547,187.04112243652344,0.09135358780622482
533,1,0,0,0,257,5.16,5.16,0.9205573797225952,153.28761291503906,-26.734256744384766,102.10926818847656,186.11317443847656,-0.17266911268234253
534,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.6397347450256348,123.19361114501953,-37.47722625732422,95.46509552001953,160.29595947265625,-0.2953183650970459
535,0,1,0,0,1251,25.04,nan,1.1090956926345825,153.89422607421875,16.950599670410156,94.06075286865234,181.1578826904297,0.10970228165388107
536,0,1,0,0,1251,25.04,nan,1.4279088973999023,166.52044677734375,-22.0349178314209,93.52584838867188,192.25421142578125,-0.131561279296875
537,0,1,0,0,1251,25.04,nan,1.0408399105072021,132.4701690673828,24.057085037231445,110.70506286621094,174.30633544921875,0.17964597046375275
538,1,0,0,1,264,5.3,5.3,0.5966914296150208,166.2429962158203,-0.9643234014511108,94.59119415283203,191.27247619628906,-0.005800620652735233
539,0,1,0,0,1251,25.04,nan,1.0169377326965332,137.93540954589844,13.02166748046875,98.173828125,169.80531311035156,0.09412513673305511
540,1,0,0,1,267,5.36,5.36,0.8679247498512268,142.7284393310547,0.9939908981323242,118.45372772216797,185.48228454589844,0.006964097730815411
541,0,1,0,0,1251,25.04,nan,1.2928755283355713,133.00904846191406,28.07390022277832,117.705078125,179.81666564941406,0.20801448822021484
542,1,0,0,0,263,5.28,5.28,0.7256602644920349,171.0409393310547,13.508413314819336,100.3119888305664,198.74600219726562,0.0788140594959259
543,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.8655720353126526,134.78390502929688,-30.20281410217285,93.35054779052734,166.71304321289062,-0.22044168412685394
544,1,0,0,0,228,4.58,4.58,0.9239366054534912,124.99679565429688,6.941722869873047,90.87080383300781,154.69288635253906,0.05547821894288063
545,0,0,1,0,1251,25.04,nan,1.9972158670425415,176.06671142578125,-39.2310905456543,88.31369018554688,200.8428955078125,-0.2192380130290985
546,0,0,1,0,1251,25.04,nan,1.7555737495422363,179.77879333496094,-37.645606994628906,98.28013610839844,208.3184814453125,-0.20641708374023438
547,0,0,1,0,1251,25.04,nan,1.683631181716919,177.1932830810547,39.699676513671875,83.79388427734375,199.9873504638672,0.22040747106075287
548,1,0,0,0,236,4.74,4.74,0.7552283406257629,135.13841247558594,-3.3070619106292725,79.5750732421875,156.86146545410156,-0.024466782808303833
549,1,0,0,0,250,5.0200000000000005,5.0200000000000005,0.326666921377182,122.52507019042969,-5.262303352355957,108.00902557373047,163.4197998046875,-0.04292241111397743
550,1,0,0,1,256,5.14,5.14,0.21840249001979828,143.22923278808594,-23.60778045654297,109.82842254638672,182.028076171875,-0.16335640847682953
551,0,1,0,0,1251,25.04,nan,1.0449012517929077,173.41172790527344,21.168704986572266,96.64451599121094,199.64944458007812,0.12147094309329987
552,1,0,0,1,252,5.0600000000000005,5.0600000000000005,0.7955909371376038,168.90408325195312,-9.252951622009277,83.40190124511719,188.60032653808594,-0.05472758412361145
553,1,0,0,1,251,5.04,5.04,0.9851391911506653,167.99783325195312,18.134807586669922,82.09410858154297,187.8605499267578,0.10753031075000763
554,1,0,0,1,261,5.24,5.24,0.612298846244812,166.6380157470703,-14.590715408325195,112.59651184082031,201.64100646972656,-0.08733660727739334
555,0,1,0,0,1251,25.04,nan,1.0762659311294556,168.2860565185547,28.81642723083496,89.24263000488281,192.652099609375,0.16959001123905182
556,1,0,0,1,265,5.32,5.32,0.5498620867729187,156.50277709960938,10.175678253173828,116.15168762207031,195.16116333007812,0.06492776423692703
557,1,0,0,0,256,5.14,5.14,0.2834550440311432,143.72657775878906,-14.392681121826172,102.98225402832031,177.39736938476562,-0.09980659186840057
558,1,0,0,0,262,5.26,5.26,0.34693434834480286,151.86343383789062,-22.591337203979492,110.21569061279297,188.99832153320312,-0.14767786860466003
559,1,0,0,1,261,5.24,5.24,0.5859953761100769,151.7962188720703,-30.444013595581055,114.7126693725586,192.6860809326172,-0.19793248176574707
560,0,1,0,0,1251,25.04,nan,1.3829089403152466,169.15707397460938,-36.580718994140625,88.84635925292969,194.5403289794922,-0.2129734754562378
561,1,0,0,0,242,4.86,4.86,0.7136685848236084,129.25433349609375,16.637121200561523,99.68327331542969,164.07386779785156,0.1280122846364975
562,0,1,0,0,1251,25.04,nan,1.106629490852356,156.89627075195312,32.51435089111328,87.76898956298828,182.69378662109375,0.20434223115444183
563,1,0,0,1,255,5.12,5.12,0.9566752314567566,148.61544799804688,30.704069137573242,112.74608612060547,189.05282592773438,0.20373433828353882
564,1,0,0,0,256,5.14,5.14,0.456771582365036,160.01707458496094,-21.833723068237305,106.4932861328125,193.4502410888672,-0.13560877740383148
565,0,1,0,0,1251,25.04,nan,1.0419610738754272,168.6566619873047,37.9268798828125,94.67245483398438,197.09487915039062,0.22119666635990143
566,1,0,0,0,256,5.14,5.14,0.3790432810783386,143.38348388671875,-12.64316177368164,107.08826446533203,179.40615844726562,-0.08794978260993958
567,1,0,0,0,249,5.0,5.0,0.9141005277633667,129.18515014648438,22.538530349731445,110.99989318847656,171.80735778808594,0.17272835969924927
568,0,1,0,0,1251,25.04,nan,1.2269290685653687,167.59381103515625,31.990121841430664,108.0323715209961,201.94564819335938,0.18861010670661926
569,0,1,0,0,1251,25.04,nan,1.0644750595092773,158.705078125,19.168245315551758,79.56440734863281,178.5643310546875,0.12019683420658112
570,0,1,0,0,1251,25.04,nan,1.0191186666488647,175.81517028808594,-23.381338119506836,97.6901626586914,202.4871063232422,-0.13221238553524017
571,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.6386551260948181,149.51287841796875,-2.7821805477142334,92.80650329589844,175.99684143066406,-0.01860615238547325
572,0,1,0,0,1251,25.04,nan,1.3630564212799072,153.095458984375,-36.42461395263672,99.2313461303711,186.0425567626953,-0.23357822000980377
573,1,0,0,1,250,5.0200000000000005,5.0200000000000005,0.5880012512207031,148.8016815185547,-27.890094757080078,97.71128845214844,180.18682861328125,-0.18528160452842712
574,1,0,0,0,273,5.48,5.48,0.7244270443916321,174.4710235595703,-30.996761322021484,118.03546905517578,212.91619873046875,-0.1758268028497696
575,0,1,0,0,1251,25.04,nan,1.1836014986038208,157.11651611328125,17.122371673583984,88.16645812988281,180.9754180908203,0.10855044424533844
576,1,0,0,1,248,4.98,4.98,0.5815579891204834,123.602783203125,6.801079750061035,106.57431030273438,163.34622192382812,0.05496824532747269
